shortcode,username,display_url,edge_media_preview_like,comments_disabled,edge_media_to_comment,dimensions_height,dimensions_width,edge_media_to_caption,tags,taken_at_timestamp
BvP3FtqhWUG,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/fd4180477103feace39b39eb30fedd58/5DB1682A/t51.2885-15/e35/p1080x1080/53380710_2305536329687158_1020333560023663326_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjAwNDA2MjY0NDM5MDQyMTc2Ng%3D%3D.2,21443,FALSE,515,1350,1080,"Mid-Week Crush = Fig Jam, Burrata, and all the Prosciutto. Hell yes. Also, I’m flying to Europe right now. Wifi at 38k feet is insane awesome. Happy Wednesday friends. You’re the best. ????",[],1553122905
BvNEXwcldzh,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/69bb95d0bf6617f00318213ec3ecc89b/5DB9EADA/t51.2885-15/e35/p1080x1080/53020514_125156028596194_7170000943485034904_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjAwMzI3NjYzNDAwMjkzOTEwNQ%3D%3D.2,19339,FALSE,1991,1350,1080,"*Giveaway Closed* Y’all, I’ve teamed up with my friends @finexcookware to give away one of their rockstar 12” Skillets. HELL YES!! My favourite cookware EVER. 
Contest rules. 
1. Must be following both @dennistheprescott and @finexcookware 
2. Like, comment, AND tag 2 homies on this post. 
Winner announced 03/21/19. 
Open to residents of Canada & USA. 
You’re awesome!! Have the best day everyone!!",[],1553029206
BvH6yIchov5,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/10e981c182f6f458a4bfe57aa33a80d7/5DABB555/t51.2885-15/e35/p1080x1080/53410328_1606015476208490_5314577601222108328_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjAwMTgyNzA5MTEyOTQ2OTk0NQ%3D%3D.2,28844,FALSE,468,1350,1080,"Sunday Suppers = Toast Life Hopes & Dreams. Y’all, what’s your go-to toast? Have the best day everyone!! You’re awesome. ????",[],1552856407
BvCxNZPhkF8,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/186742a15dde11212cecbfac4727cc76/5DBA4BBF/t51.2885-15/e35/p1080x1080/53060353_2156703347975223_2556437686751546507_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjAwMDM3NzYwOTI0MjE2NTYyOA%3D%3D.2,12675,FALSE,191,1350,1080,"Friday Crush = Burger Night! Y’all, my homies @traegergrills just dropped some FIRE new grills. Unboxing video on my YouTube now (Link in Profile To Watch). Go check that goodness out. Have the best day y’all. ???? #TraegerCulinary",['TraegerCulinary'],1552683615
Bu7C3MkBNuc,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/7641b8d7585c921ab0b9bd245704c5f7/5DA46065/t51.2885-15/e35/p1080x1080/54514069_307731149908938_863859900935033829_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk5ODIwMzQ0ODgyMjM4OTY2MA%3D%3D.2,12932,FALSE,184,1350,1080,"Tuesday Crush = Kimchi Steak Tacos on the @traegergrills. Quick, easy, and chock-full of deliciousness. Recipe link in profile. Also, my Traeger homies have FIRE dropping this Friday. Get ready. Have the best day y’all. ???? #TraegerCulinary",['TraegerCulinary'],1552424435
Bu15Ny1hnfa,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/e511b7a178ba0e4ec0b592d74f1a4fb7/5DB83CC6/t51.2885-15/e35/p1080x1080/53423915_258558598427737_9024172300729963746_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk5Njc1MzY0NjM5ODEwOTY1OA%3D%3D.2,13674,FALSE,183,1350,1080,Sunday Suppers. Noodle Bowl Life = Best Life. Total Happiness. Have a delicious day friends. (Noodle Bowl recipes for days on my site)????,[],1552251605
BuwqVKOhn_-,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/7a39d20e9f267595f1faa047190da102/5DA283B6/t51.2885-15/e35/p1080x1080/52646736_250799819201561_4804899995708815742_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk5NTI4MDgwNjk2ODcyMTQwNg%3D%3D.2,17442,FALSE,272,1350,1080,Friday Hopes & Dreams. Have the best weekend friends! You’re awesome. ???? @traegergrills #TraegerCulinary,['TraegerCulinary'],1552076029
BuruDzWBXMn,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/fbf0adb2c50ab34913847eec82f02991/5DBADD15/t51.2885-15/e35/p1080x1080/54264015_346037756037196_7970731698988466344_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk5Mzg4OTgzMTQ2OTgwNjM3NQ%3D%3D.2,17268,FALSE,285,1350,1080,Mid-Week Crush = Mushroom Thyme & Swiss Burgers. WANT! Total Handheld Happiness. Recipe Link in Profile. Have a delicious day friends! ????,[],1551910211
BupIHWQhq_Z,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/df26ac2d337f50cca4aa13a2e61d6162/5DB7D4BB/t51.2885-15/e35/p1080x1080/52797126_403958573515090_7424869873906818139_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk5MzE1OTk5OTM5NjE2MzU0NQ%3D%3D.2,12754,FALSE,195,1350,1080,"Tuesday Fresh = Seared Ahi with Bruschetta & Basil Vinaigrette. Yes please and thank you. Also, Maritimes, I’m home for a few. Stoked. Have the best day everyone!! ????",[],1551823209
BujjFBahKvk,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/b55a74083b7acc64cf292f3616cfbfd0/5DC592B3/t51.2885-15/e35/p1080x1080/52453311_794991347533417_1891916662790936929_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk5MTU4OTczNjk3MTgwNzcxNg%3D%3D.2,17622,FALSE,229,1350,1080,"Sunday Lunch = Mustard & Thyme Braised Chicken and Potatoes. Classic, wine-kissed, family-meal deliciousness. Have the best day everyone. Also, here I come Canada. ?? @traegergrills #TraegerCulinary",['TraegerCulinary'],1551636019
BuZrXDOBgeM,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/df47bb0173e718c9cd25b0321e6b7e0c/5DC61A54/t51.2885-15/e35/p1080x1080/51740295_302903777086095_3817953065835034894_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk4ODgxMTQxMDQ2NTIyODY4NA%3D%3D.2,16375,FALSE,330,1350,1080,Mid-Week Crush. New YOUTUBE video up y’all. Miso Salmon with Grilled Pineapple on the @traegergrills. Deliciousness for days. Link in Profile to Watch. Happy Wednesday friends. ???? #TraegerCulinary,['TraegerCulinary'],1551304817
BuXNb7Xhdn8,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/19edf157eb98347aaa586e06fb8b72af/5DA3001F/t51.2885-15/e35/p1080x1080/53090687_434101954079876_8609354356949931373_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk4ODExNjg1NDI4MzI5NTIyOA%3D%3D.2,16429,FALSE,217,1350,1080,"Tuesday Simplicity. Striploin, Chimi, Goat Cheese, Tomatoes. So damn good. Have the best day everyone!!! ????@traegergrills #TraegerCulinary",['TraegerCulinary'],1551222019
BuUhyNuBZMc,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/34cc95930762f170ff34251b0d11a7c6/5DB60978/t51.2885-15/e35/p1080x1080/51694375_2385051434872586_6226256748257213320_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk4NzM2MTkyMTgxNjY5NTU4MA%3D%3D.2,8746,FALSE,133,1350,1080,"Monday Freshness = Date Night Vibes. Snapper, Sorghum, Fennel, Basil Vinaigrette, Pea Purée. Have the best day friends. You’re awesome.????",[],1551132024
BuR8-ZSB1uF,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/d0c350b83526d6fde48c8c3ed3b26e9e/5DB2E226/t51.2885-15/e35/p1080x1080/51797096_827123364303823_4205255692012855792_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk4NjYzNzA4MTE5MTM0MDkzMw%3D%3D.2,14595,FALSE,213,1350,1080,Sunday Suppers = Miso Grilled Chicken with Japanese Cucumbers on the @traegergrills. Total Umami Bomb. So damn good. Recipe link in profile. Have the best day friends. ???? #TraegerCulinary,['TraegerCulinary'],1551045616
BuPYOF1hTUL,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/4fe09b3c2883d578312ade9931c5966d/5DB25760/t51.2885-15/e35/p1080x1080/51450035_327278921230302_5110195137706718023_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk4NTkxMjQ4MjE0OTI1MDMxNQ%3D%3D.2,11151,FALSE,151,1350,1080,There’s Nothing Wrong With Me That A Little Butter Chicken Won’t Fix. Happy Saturday everyone!! Have a delicious day! (Recipe in my cookbook)????,[],1550959237
BuMzaYdhGmL,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/22e20908cab428688d6f6ad9e6e3efb0/5DB2C52A/t51.2885-15/e35/p1080x1080/51960971_239655826942353_2000498293343945341_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk4NTE4NzY0OTEwNzAyODM2Mw%3D%3D.2,15869,FALSE,255,1350,1080,"Poke Prep = Sorted. Happy Weekend, friends. Have a delicious one! Also, here I come St Lucia. Stoked.????#EatDelicious",['EatDelicious'],1550872830
BuHpy5jhDi7,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/92f61bcdbcf98469cace395b27673c1a/5DC3BA22/t51.2885-15/e35/p1080x1080/50840541_1200130963479018_7899131163840757291_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk4MzczNzk3ODU1OTkzNjY5OQ%3D%3D.2,10770,FALSE,140,1350,1080,"Mid-Week Crush. Steak Night, I love you. Who’s in? Have the best day everyone!! ???? @traegergrills #TraegerCulinary",['TraegerCulinary'],1550700016
BuCgNL5hXfh,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/c416d26a07afa4a497188dcf36b53107/5DB45E5B/t51.2885-15/e35/p1080x1080/50959436_362375671155436_1527956384490534602_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk4MjI4ODQyOTYxNDIwMDgwMQ%3D%3D.2,13112,FALSE,161,1350,1080,"Monday Comfort = One of my all-time favs. Bucatini all’Amatriciana. Hell yes. Quick, Easy, and Absolutely Jam-Packed with Deliciousness. Recipe link in profile. Happy Monday y’all. ????",[],1550527217
Bt9Wno6hO-v,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/7df90a4df0f4428703ab1f8d0880f27a/5DC00517/t51.2885-15/e35/p1080x1080/50882619_2024301057690739_3598525435755871252_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk4MDgzODg5MjEyNzE4Njg2Mw%3D%3D.2,16538,FALSE,223,1350,1080,"Hawaii, you were life-changing. Back ASAP. Still dreaming of all the poke, black sand beaches, rain forests, and just legit amazing humans. Have the best Saturday friends! (Salmon Poke recipe in Eat Delicious) ????",[],1550354418
Bt4NA7EBWoR,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/ecd2b5d1a48eaa5211b9dfbba91577c7/5DA20903/t51.2885-15/e35/p1080x1080/51718055_373946980003261_8635914270821145836_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk3OTM4OTI3NDI1MjIwODY1Nw%3D%3D.2,19582,FALSE,382,1350,1080,"Steak & Burrata is True Love. Happy Valentine’s Day, Love Birds. Have the best one. ????@traegergrills #TraegerCulinary",['TraegerCulinary'],1550181610
BtzDdXdhneP,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/dadeb76e43ab54f02cfea101ab1f9c76/5DA8B935/t51.2885-15/e35/p1080x1080/51638621_167917527536779_8162943473298163679_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk3NzkzOTg3MzU0MTU1MjAxNQ%3D%3D.2,9903,FALSE,154,1350,1080,Cold Weather Needs = Caprese Soup. Yes please! Fresh Mozzarella & Basil-Spiked Soul-Warming Goodness. Recipe link in profile. Happy Tuesday Friends. You’re awesome! ????,[],1550008828
Btwenuuht7_,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/c1c891d866e4568dfc044a060e1e0a57/5DBC9C44/t51.2885-15/e35/p1080x1080/51296240_135548727483697_6005985729242673619_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk3NzIxNDkwODA0MzI4ODMxOQ%3D%3D.2,14503,FALSE,250,1350,1080,"Monday Vibes = Hoisin Meatball Lettuce Wraps. Super quick, crazy delicious, family-style happiness. Recipe Link in Profile. Have the best day today friends!! ????",[],1549922406
BtrVDUyB_HP,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/3e0e4b43e554ff0c348a7a6fe92aa8bd/5DADEAC2/t51.2885-15/e35/p1080x1080/50233439_313682679273810_8997910482312055081_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk3NTc2NTQ0ODk4MTQ3NTc5MQ%3D%3D.2,9708,FALSE,106,1350,1080,"It’s National Pizza Day. Go celebrate accordingly, friends. ?? ??",[],1549749617
BtmLcxyh4xA,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/7c2defd7ba8b7ddf858c05507de0d567/5DA60A21/t51.2885-15/e35/p1080x1080/50661534_437611633727007_4881789080449963950_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk3NDMxNTg0Mjc2NjYwNTM3Ng%3D%3D.2,14129,FALSE,261,1349,1080,"Thursday Pear & Prosciutto Pizza Hopes & Dreams. Gimme. Also, here I come Hawaii. STOKED. Have the best day everyone. (Recipe in my cookbook) ?????? #EatDelicious",['EatDelicious'],1549576810
Btjmpq4BX1R,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/20c50d2ca42044fe15a701ece0577696/5DBF1901/t51.2885-15/e35/p1080x1080/50124756_521452085010279_2410987571999416360_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk3MzU5MTA1MTAyMTQxNzgwOQ%3D%3D.2,15618,FALSE,293,1350,1080,Mid-Week Côte (de Boeuf). Happy Wednesday friends. ????@traegergrills #TraegerCulinary,['TraegerCulinary'],1549490408
BthB4D9BwBG,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/77c193270e481c1301053a7a6cb4e339/5DC5C5AA/t51.2885-15/e35/p1080x1080/51674695_775430822855436_1297561600206202601_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk3Mjg2NjM2MjM0NzI5MDY5NA%3D%3D.2,9176,FALSE,107,1350,1080,Tuesday Vibes = Long Life Noodles. HOT. DAMN. On the Table in just 15 & Comforting for Days. Recipe Link in Profile. Happy Lunar New Year friends. Have the best day! ????,[],1549404019
BtedWjvB0hS,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/f0827733b36b3a6fd45641e56795e120/5DA545D5/t51.2885-15/e35/p1080x1080/50917179_321222151844419_6262713127401537897_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk3MjE0Mjc4MDM4MjEzNjQwMg%3D%3D.2,12013,FALSE,183,1350,1080,"Monday Happiness = The King Of Comfort. Cacio e Pepe. Simple, Classic, Perfection. Long Live the King. Have the best day friends. You’re awesome. ????",[],1549317761
BtZTdQthxfJ,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/03cf3083c44ee7362133ef066aba2703/5DC51F9F/t51.2885-15/e35/p1080x1080/50519346_2231417546945319_1531832723048758849_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk3MDY5MTg4NTY0MzUzNjMyOQ%3D%3D.2,18073,FALSE,283,1349,1080,Weekends Crush = All The Dips. All The Chips. Have the best day friends. ????,[],1549144801
BtUJ40hhBjv,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/fa09b99ffbc4632a38655728f2bb7cc7/5DB53AEA/t51.2885-15/e35/p1080x1080/49571241_784136195274806_6526685896394474964_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk2OTI0MjQyNDE3MzkyNjYzOQ%3D%3D.2,18887,FALSE,376,1350,1080,"Garlic + Bread + Cheese. Heaven, Basically. ????",[],1548972012
BtPAWNPBau9,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/de6a347d3740252340f5fda79dd50d99/5DB1F188/t51.2885-15/e35/p1080x1080/49906802_139671983722733_191956261924200231_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk2Nzc5MzA4ODIyMzM1Nzg4NQ%3D%3D.2,19745,FALSE,324,1350,1080,"Tuesday Toast. Bruschetta, Lemony Ricotta, Tuna, Basil. Hell Yes. Bonkers delicious little snack. Have the best day friends! You’re awesome.????",[],1548799237
BtJ2wohhUWD,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/695943eff0134ad43ad0e4188d4e48a3/5DC19F97/t51.2885-15/e35/p1080x1080/49622790_225872708292276_7471235782811356085_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk2NjM0MzU0ODg4MjQ3MDI3NQ%3D%3D.2,17530,FALSE,339,1350,1080,Nacho Sundays = Best Sundays. Have a killer day y’all! @traegergrills???? #TraegerCulinary,['TraegerCulinary'],1548626439
BtEtKYVhzM3,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/81f7a4bf80590943eb9dbd7ff4fe2852/5DC5DFDD/t51.2885-15/e35/p1080x1080/49388158_593359607779323_3317655693227339593_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk2NDg5Mzk2Mjg1OTEzMTcwMw%3D%3D.2,13647,FALSE,233,1350,1080,"Weekend Crush. Rigatoni with Sausage, Eggplant, & Burrata. HOT. DAMN. Total Comfort Food Heaven. I want to live here forever. Recipe Link in Profile. Happy Friday y’all - have a delicious day!????",[],1548453635
Bs_lErIhq4T,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/d39b2214eee61070d9438703e74f4a5b/5DC65210/t51.2885-15/e35/p1080x1080/49913273_338163993705201_55839576863223229_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk2MzQ1MTAxMTQ2OTU4NTkzOQ%3D%3D.2,13356,FALSE,216,1350,1080,"Mid-Week Comfort. Apparently it’s National Pie Day. This counts. Gimme. Also, New Brunswick, here I come. Happy Wednesday y’all. ?????? #EatDelicious",['EatDelicious'],1548281621
Bs6Z71NhJve,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/0555173e2bee7c41f380a857c3f73ab4/5DA93E14/t51.2885-15/e35/p1080x1080/49906876_346287322883327_6935987219721608082_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk2MTk5NDY1MDQyMDI4ODQ3OA%3D%3D.2,13332,FALSE,199,1350,1080,"Monday Comfort. Creamy Lemon Chicken Gnocchi Soup. Quick, Easy, Cold Weather Soul Warming Goodness. Recipe on my site (Link in Profile). You’re awesome!! Have a delicious day.????",[],1548108010
Bs31KweB2Kz,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/325b1a500b2cdb690c5add0d41c58e1a/5DB4C5C6/t51.2885-15/e35/p1080x1080/49783502_2025730864386921_7779961584980974074_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk2MTI2OTk5ODQ0NjQwNDI3NQ%3D%3D.2,15387,FALSE,257,1350,1080,Sunday Suppers = Lemon Rosemary Roast Chicken in Milk on the @traegergrills. Smokey Wood-Fired Weekend Deliciousness. Have a delicious day y’all.???? #TraegerCulinary,['TraegerCulinary'],1548021624
Bsyrk2YBDIb,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/4f6bd9115899cfad554616b8366d4ce2/5DC19AC5/t51.2885-15/e35/p1080x1080/49582490_390834604996518_8577801997466682971_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk1OTgyMDQzNjE0NTcxMzY5MQ%3D%3D.2,15577,FALSE,292,1350,1080,Never Not Craving French Onion Soup. Especially on Cold AF Canadian Days. Happy Friday friends! Have a delicious day! (Braised Beef French Onion Soup recipe in Eat Delicious) ????,[],1547848823
BswGw6xhcr1,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/b8abcf736035740d56c31aded6b5001e/5DBAF644/t51.2885-15/e35/p1080x1080/49691924_633480723750999_1546317523216634934_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk1OTA5NTU4NzgyNzk5MzMzMw%3D%3D.2,15057,FALSE,211,1350,1080,"Thursday Comfort. Lemon-Oregano Chicken, Roasted Spuds, Broccolini, Tzatziki. All on the @traegergrills. Also, Muskoka, you’re beautiful. Cold. But beautiful. Have a delicious day y’all!! #TraegerCulinary",['TraegerCulinary'],1547762414
Bsq9M9xBMQe,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/2a83cb6bc5b3bc2575529f91fcb81a62/5DBDE91B/t51.2885-15/e35/p1080x1080/49858152_363807540840172_5195140584386846584_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk1NzY0NjE1OTgzNzQ0NzE5OA%3D%3D.2,19928,FALSE,357,1350,1080,"Tuesday Wants/Needs. Give Me All the Cheese. Oh hey, Muskoka. I’m here. Have a delicious day friends. ????",[],1547589629
BslzoO3hR3P,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/49101fc95da8da3cca7fef0e82af4d74/5DAEE2C0/t51.2885-15/e35/p1080x1080/49372371_1980492345578584_5156142523226802435_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk1NjE5NjY3ODI3NzM0MDYyMw%3D%3D.2,19154,FALSE,326,1350,1080,"Sunday Suppers = Steak & Eggs. Yes Please. Anyone else love Breakfast for Dinner? Berbere Striploin on the @traegergrills. Quick/Easy/Awesome. Also, here I come Toronto. Have the best day everyone! ???? #TraegerCulinary",['TraegerCulinary'],1547416837
BsjOzvGBBsu,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/52e980c32c01e645264deb8936b4db46/5DC43C5E/t51.2885-15/e35/p1080x1080/47586408_540408276428711_612180837819765290_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk1NTQ3MTc5MTEyMDE5NDM1MA%3D%3D.2,16678,FALSE,296,1350,1080,"#ad Favourite Vibes = My Crew, Comforting Deliciousness, & a Pint of @guinnessus Draught. Creamy Lemony-Garlic Guinness Meatballs paired with a tall glass of the good stuff. Roast barley flavors + Hearty Foods = Heaven. Guaranteed crowd-pleasing perfection. Have a delicious day friends. #GuinnessPartner","['GuinnessPartner', 'ad']",1547330424
BseFOhchrYC,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/ca41b2533a14315aaca10e2631916af7/5DB7DAB8/t51.2885-15/e35/p1080x1080/47691481_763829507330965_25605033629523474_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk1NDAyMjI3NjU0MjY3NDQzNA%3D%3D.2,19718,FALSE,428,1350,1080,"Burger Night. Cold outside, Soul-Warming inside. Sirloin, Gruyere, Garlicy Thyme Mushrooms, Herb-Spiked Mayo on the @traegergrills. Happy Thursday y’all. Have a delicious day. ???? #TraegerCulinary",['TraegerCulinary'],1547157629
BsY7oxkB42x,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/96969eb2b0275eac415dad54e6f9cb2e/5DABF4C5/t51.2885-15/e35/p1080x1080/47694498_393286254772401_7550240215486765319_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk1MjU3MjcyNTIwNjE1ODc2OQ%3D%3D.2,22161,FALSE,474,1350,1080,Tuesday Vibes with the crew. Hot Damn! Yes please. Loaded Chicken Handheld Happiness. Recipe on my site. Have the best day friends. ???? #EatDelicious,['EatDelicious'],1546984829
BsTyDZKhO8H,dennistheprescott,https://scontent-bom1-2.cdninstagram.com/vp/984e74fced59666df1363a795835c088/5DA40F87/t51.2885-15/e35/p1080x1080/49353981_567552910377105_5514720099836417971_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MTk1MTEyMzE5OTA4NTU3MTg0Nw%3D%3D.2,15650,FALSE,339,1350,1080,"Sunday Suppers. When life gives you leftover @traegergrills Roast Beef, you add Caramelized Onions, Garlicy Broccolini, & Herbed Mayo, then dip that business in gravy like a rockstar. ????#TraegerCulinary",['TraegerCulinary'],1546812032
BzHHb01AEcH,detoxinista,https://scontent-bom1-2.cdninstagram.com/vp/ef43e6d39ed5d27a2177ce8de1b98c92/5DA6CAB8/t51.2885-15/e35/64780206_178007063210162_3878768730759701410_n.jpg?_nc_ht=scontent-bom1-2.cdninstagram.com&ig_cache_key=MjA3MzY1ODg1MTkwMjYzNzgzMQ%3D%3D.2,438,FALSE,18,750,750,"Do you know a PUP who might like a summer treat?! If so, these 2-Ingredient Dog Treats are a big hit! ??
•
Because they’re made with human-grade ingredients, it’s also okay if your kids end up sneaking one from the freezer. They are delicious to everyone! ??
•
Use the clickable link in my profile ?? @detoxinista then click on this photo to go straight to the recipe!
•
•
•
https://detoxinista.com/2-ingredient-healthy-frozen-dog-treats/
•
#dogtreat #healthydog #healthydogfood #dogfood #healthydogtreats #healthydogs #glutenfreedogtreats #peanutbutterdogtreats #detoxinista","['healthydog', 'healthydogtreats', 'detoxinista', 'dogtreat', 'glutenfreedogtreats', 'peanutbutterdogtreats', 'healthydogs', 'dogfood', 'healthydogfood']",1561419420
